# X(km) Y(km) Z(km) Density(kg/m3)
12.666667 28.380952 10.000000 2.723609
12.666667 28.380952 12.000000 2.631851
12.666667 31.333333 0.000000 -0.002430
12.666667 31.333333 2.000000 -0.098336
12.666667 31.333333 4.000000 -0.629465
12.666667 31.333333 6.000000 0.624530
12.666667 31.333333 8.000000 1.367911
12.666667 31.333333 10.000000 1.732080
12.666667 31.333333 12.000000 1.863567
12.666667 34.285714 0.000000 -0.002414
12.666667 34.285714 2.000000 -0.101519
12.666667 34.285714 4.000000 -0.560369
12.666667 34.285714 6.000000 0.129377
12.666667 34.285714 8.000000 0.676070
12.666667 34.285714 10.000000 1.039802
12.666667 34.285714 12.000000 1.248087
12.666667 37.238095 0.000000 -0.001146
12.666667 37.238095 2.000000 0.020485
12.666667 37.238095 4.000000 -0.747185
12.666667 37.238095 6.000000 -0.169674
12.666667 37.238095 8.000000 0.283722
12.666667 37.238095 10.000000 0.605949
12.666667 37.238095 12.000000 0.819535
12.666667 40.190476 0.000000 -0.001997
12.666667 40.190476 2.000000 0.002330
12.666667 40.190476 4.000000 -0.568981
12.666667 40.190476 6.000000 -0.210048
12.666667 40.190476 8.000000 0.113133
12.666667 40.190476 10.000000 0.364866
12.666667 40.190476 12.000000 0.548172
12.666667 43.142857 0.000000 -0.003272
12.666667 43.142857 2.000000 -0.064458
12.666667 43.142857 4.000000 -0.296292
12.666667 43.142857 6.000000 -0.113898
12.666667 43.142857 8.000000 0.078967
12.666667 43.142857 10.000000 0.250624
12.666667 43.142857 12.000000 0.389173
12.666667 46.095238 0.000000 -0.005130
12.666667 46.095238 2.000000 -0.181298
12.666667 46.095238 4.000000 -0.136248
12.666667 46.095238 6.000000 -0.027467
12.666667 46.095238 8.000000 0.088825
12.666667 46.095238 10.000000 0.200672
12.666667 46.095238 12.000000 0.298619
12.666667 49.047619 0.000000 -0.000705
12.666667 49.047619 2.000000 -0.029586
12.666667 49.047619 4.000000 -0.013189
12.666667 49.047619 6.000000 0.037722
12.666667 49.047619 8.000000 0.104991
12.666667 49.047619 10.000000 0.176892
12.666667 49.047619 12.000000 0.244599
12.666667 52.000000 0.000000 0.000272
12.666667 52.000000 2.000000 0.010989
12.666667 52.000000 4.000000 0.032638
12.666667 52.000000 6.000000 0.067396
12.666667 52.000000 8.000000 0.111790
12.666667 52.000000 10.000000 0.160783
12.666667 52.000000 12.000000 0.208845
15.500000 -10.000000 0.000000 0.000465
15.500000 -10.000000 2.000000 0.018496
15.500000 -10.000000 4.000000 0.041633
15.500000 -10.000000 6.000000 0.071284
15.500000 -10.000000 8.000000 0.106502
15.500000 -10.000000 10.000000 0.144918
15.500000 -10.000000 12.000000 0.183079
15.500000 -7.047619 0.000000 0.000118
15.500000 -7.047619 2.000000 0.000329
15.500000 -7.047619 4.000000 0.018663
15.500000 -7.047619 6.000000 0.055817
15.500000 -7.047619 8.000000 0.104830
15.500000 -7.047619 10.000000 0.158912
15.500000 -7.047619 12.000000 0.211728
15.500000 -4.095238 0.000000 -0.001469
15.500000 -4.095238 2.000000 -0.085285
15.500000 -4.095238 4.000000 -0.067281
15.500000 -4.095238 6.000000 0.004079
15.500000 -4.095238 8.000000 0.088279
15.500000 -4.095238 10.000000 0.173229
15.500000 -4.095238 12.000000 0.250941
15.500000 -1.142857 0.000000 -0.005602
15.500000 -1.142857 2.000000 -0.097327
15.500000 -1.142857 4.000000 -0.285848
15.500000 -1.142857 6.000000 -0.102394
15.500000 -1.142857 8.000000 0.058667
15.500000 -1.142857 10.000000 0.197796
15.500000 -1.142857 12.000000 0.313440
15.500000 1.809524 0.000000 -0.001727
15.500000 1.809524 2.000000 0.084810
15.500000 1.809524 4.000000 -0.541220
15.500000 1.809524 6.000000 -0.213242
15.500000 1.809524 8.000000 0.053367
15.500000 1.809524 10.000000 0.264662
15.500000 1.809524 12.000000 0.427086
15.500000 4.761905 0.000000 -0.001742
15.500000 4.761905 2.000000 0.131679
15.500000 4.761905 4.000000 -0.485361
15.500000 4.761905 6.000000 -0.192250
15.500000 4.761905 8.000000 0.147171
15.500000 4.761905 10.000000 0.428906
15.500000 4.761905 12.000000 0.635709
15.500000 7.714286 0.000000 -0.002236
15.500000 7.714286 2.000000 0.093401
15.500000 7.714286 4.000000 -0.789820
15.500000 7.714286 6.000000 -0.133077
15.500000 7.714286 8.000000 0.384646
15.500000 7.714286 10.000000 0.757130
15.500000 7.714286 12.000000 0.997312
15.500000 10.666667 0.000000 -0.000952
15.500000 10.666667 2.000000 0.113324
15.500000 10.666667 4.000000 -1.199160
15.500000 10.666667 6.000000 0.116948
15.500000 10.666667 8.000000 0.919634
15.500000 10.666667 10.000000 1.369126
15.500000 10.666667 12.000000 1.590830
15.500000 13.619048 0.000000 -0.003286
15.500000 13.619048 2.000000 -0.150843
15.500000 13.619048 4.000000 0.424111
15.500000 13.619048 6.000000 1.414346
15.500000 13.619048 8.000000 2.124503
15.500000 13.619048 10.000000 2.442684
15.500000 13.619048 12.000000 2.492123
15.500000 16.571429 0.000000 -0.000251
15.500000 16.571429 2.000000 -0.046684
15.500000 16.571429 4.000000 1.809278
15.500000 16.571429 6.000000 3.746937
15.500000 16.571429 8.000000 4.229790
15.500000 16.571429 10.000000 4.052789
15.500000 16.571429 12.000000 3.670439
15.500000 19.523810 0.000000 0.010759
15.500000 19.523810 2.000000 -0.283204
15.500000 19.523810 4.000000 10.381356
15.500000 19.523810 6.000000 9.043751
15.500000 19.523810 8.000000 7.304538
15.500000 19.523810 10.000000 5.892499
15.500000 19.523810 12.000000 4.825074
15.500000 22.476190 0.000000 0.020792
15.500000 22.476190 2.000000 -0.632729
15.500000 22.476190 4.000000 19.009199
15.500000 22.476190 6.000000 12.967533
15.500000 22.476190 8.000000 9.101624
15.500000 22.476190 10.000000 6.810726
15.500000 22.476190 12.000000 5.346051
15.500000 25.428571 0.000000 0.008355
15.500000 25.428571 2.000000 -0.479269
15.500000 25.428571 4.000000 10.894753
15.500000 25.428571 6.000000 9.268263
15.500000 25.428571 8.000000 7.414624
15.500000 25.428571 10.000000 5.951286
15.500000 25.428571 12.000000 4.859525
15.500000 28.380952 0.000000 -0.003430
15.500000 28.380952 2.000000 -0.255497
15.500000 28.380952 4.000000 2.046301
15.500000 28.380952 6.000000 3.915164
15.500000 28.380952 8.000000 4.336522
15.500000 28.380952 10.000000 4.122740
15.500000 28.380952 12.000000 3.718236
15.500000 31.333333 0.000000 -0.004941
15.500000 31.333333 2.000000 -0.289975
15.500000 31.333333 4.000000 0.156243
15.500000 31.333333 6.000000 1.420292
15.500000 31.333333 8.000000 2.185692
15.500000 31.333333 10.000000 2.501393
15.500000 31.333333 12.000000 2.539425
15.500000 34.285714 0.000000 -0.004122
15.500000 34.285714 2.000000 -0.252227
15.500000 34.285714 4.000000 -0.259012
15.500000 34.285714 6.000000 0.437217
15.500000 34.285714 8.000000 1.040396
15.500000 34.285714 10.000000 1.435556
15.500000 34.285714 12.000000 1.637719
15.500000 37.238095 0.000000 -0.001945
15.500000 37.238095 2.000000 -0.085076
15.500000 37.238095 4.000000 -0.598075
15.500000 37.238095 6.000000 -0.033489
15.500000 37.238095 8.000000 0.451428
15.500000 37.238095 10.000000 0.807269
15.500000 37.238095 12.000000 1.037252
15.500000 40.190476 0.000000 -0.000620
15.500000 40.190476 2.000000 0.048890
15.500000 40.190476 4.000000 -0.627536
15.500000 40.190476 6.000000 -0.183881
15.500000 40.190476 8.000000 0.179991
15.500000 40.190476 10.000000 0.463332
15.500000 40.190476 12.000000 0.667316
15.500000 43.142857 0.000000 -0.002724
15.500000 43.142857 2.000000 -0.067011
15.500000 43.142857 4.000000 -0.267897
15.500000 43.142857 6.000000 -0.125200
15.500000 43.142857 8.000000 0.094264
15.500000 43.142857 10.000000 0.294525
15.500000 43.142857 12.000000 0.453218
15.500000 46.095238 0.000000 -0.003606
15.500000 46.095238 2.000000 -0.037217
15.500000 46.095238 4.000000 -0.081958
15.500000 46.095238 6.000000 -0.023941
15.500000 46.095238 8.000000 0.094844
15.500000 46.095238 10.000000 0.222497
15.500000 46.095238 12.000000 0.334748
15.500000 49.047619 0.000000 -0.000668
15.500000 49.047619 2.000000 -0.016192
15.500000 49.047619 4.000000 -0.006297
15.500000 49.047619 6.000000 0.039407
15.500000 49.047619 8.000000 0.110702
15.500000 49.047619 10.000000 0.191214
15.500000 49.047619 12.000000 0.267547
15.500000 52.000000 0.000000 0.000262
15.500000 52.000000 2.000000 0.011488
15.500000 52.000000 4.000000 0.033433
15.500000 52.000000 6.000000 0.069841
15.500000 52.000000 8.000000 0.117997
15.500000 52.000000 10.000000 0.172058
15.500000 52.000000 12.000000 0.225215
18.333333 -10.000000 0.000000 0.000512
18.333333 -10.000000 2.000000 0.021654
18.333333 -10.000000 4.000000 0.047344
18.333333 -10.000000 6.000000 0.078968
18.333333 -10.000000 8.000000 0.115966
18.333333 -10.000000 10.000000 0.156217
18.333333 -10.000000 12.000000 0.196199
18.333333 -7.047619 0.000000 0.000225
18.333333 -7.047619 2.000000 0.010772
18.333333 -7.047619 4.000000 0.033829
18.333333 -7.047619 6.000000 0.071459
18.333333 -7.047619 8.000000 0.120584
18.333333 -7.047619 10.000000 0.175924
18.333333 -7.047619 12.000000 0.230770
18.333333 -4.095238 0.000000 -0.000994
18.333333 -4.095238 2.000000 -0.030666
18.333333 -4.095238 4.000000 -0.004759
18.333333 -4.095238 6.000000 0.045966
18.333333 -4.095238 8.000000 0.117752
18.333333 -4.095238 10.000000 0.200078
18.333333 -4.095238 12.000000 0.279578
18.333333 -1.142857 0.000000 -0.006897
18.333333 -1.142857 2.000000 -0.252115
18.333333 -1.142857 4.000000 -0.051245
18.333333 -1.142857 6.000000 -0.005523
18.333333 -1.142857 8.000000 0.107155
18.333333 -1.142857 10.000000 0.238504
18.333333 -1.142857 12.000000 0.357116
18.333333 1.809524 0.000000 -0.002241
18.333333 1.809524 2.000000 0.053215
18.333333 1.809524 4.000000 -0.448170
18.333333 1.809524 6.000000 -0.159120
18.333333 1.809524 8.000000 0.102036
18.333333 1.809524 10.000000 0.322737
18.333333 1.809524 12.000000 0.495709
18.333333 4.761905 0.000000 -0.002255
18.333333 4.761905 2.000000 0.094280
18.333333 4.761905 4.000000 -0.737773
18.333333 4.761905 6.000000 -0.200792
18.333333 4.761905 8.000000 0.208679
18.333333 4.761905 10.000000 0.525644
18.333333 4.761905 12.000000 0.752068
18.333333 7.714286 0.000000 -0.002610
18.333333 7.714286 2.000000 0.025956
18.333333 7.714286 4.000000 -0.436580
18.333333 7.714286 6.000000 0.010651
18.333333 7.714286 8.000000 0.539192
18.333333 7.714286 10.000000 0.948690
18.333333 7.714286 12.000000 1.207353
18.333333 10.666667 0.000000 -0.002692
18.333333 10.666667 2.000000 -0.031228
18.333333 10.666667 4.000000 -0.751977
18.333333 10.666667 6.000000 0.422682
18.333333 10.666667 8.000000 1.272255
18.333333 10.666667 10.000000 1.757990
18.333333 10.666667 12.000000 1.974679
18.333333 13.619048 0.000000 -0.002657
18.333333 13.619048 2.000000 -0.070976
18.333333 13.619048 4.000000 0.500004
18.333333 13.619048 6.000000 2.044141
18.333333 13.619048 8.000000 2.925071
18.333333 13.619048 10.000000 3.221017
18.333333 13.619048 12.000000 3.174425
18.333333 16.571429 0.000000 0.002479
18.333333 16.571429 2.000000 0.147576
18.333333 16.571429 4.000000 2.607520
18.333333 16.571429 6.000000 5.684231
18.333333 16.571429 8.000000 6.062709
18.333333 16.571429 10.000000 5.518058
18.333333 16.571429 12.000000 4.792950
18.333333 19.523810 0.000000 0.024070
18.333333 19.523810 2.000000 -0.310885
18.333333 19.523810 4.000000 18.916921
18.333333 19.523810 6.000000 14.678413
18.333333 19.523810 8.000000 10.879275
18.333333 19.523810 10.000000 8.231954
18.333333 19.523810 12.000000 6.417252
18.333333 22.476190 0.000000 0.048986
18.333333 22.476190 2.000000 -0.655012
18.333333 22.476190 4.000000 34.604812
18.333333 22.476190 6.000000 21.310023
18.333333 22.476190 8.000000 13.721218
18.333333 22.476190 10.000000 9.601439
18.333333 22.476190 12.000000 7.156547
18.333333 25.428571 0.000000 0.020076
18.333333 25.428571 2.000000 -0.641925
18.333333 25.428571 4.000000 19.845518
18.333333 25.428571 6.000000 15.030041
18.333333 25.428571 8.000000 11.033093
18.333333 25.428571 10.000000 8.307356
18.333333 25.428571 12.000000 6.458799
18.333333 28.380952 0.000000 -0.001444
18.333333 28.380952 2.000000 -0.145016
18.333333 28.380952 4.000000 3.351344
18.333333 28.380952 6.000000 5.971066
18.333333 28.380952 8.000000 6.205699
18.333333 28.380952 10.000000 5.602939
18.333333 28.380952 12.000000 4.848224
18.333333 31.333333 0.000000 -0.002530
18.333333 31.333333 2.000000 -0.105544
18.333333 31.333333 4.000000 0.255079
18.333333 31.333333 6.000000 2.029072
18.333333 31.333333 8.000000 2.983507
18.333333 31.333333 10.000000 3.283174
18.333333 31.333333 12.000000 3.225674
18.333333 34.285714 0.000000 -0.004260
18.333333 34.285714 2.000000 -0.248810
18.333333 34.285714 4.000000 -0.458194
18.333333 34.285714 6.000000 0.580668
18.333333 34.285714 8.000000 1.365268
18.333333 34.285714 10.000000 1.822589
18.333333 34.285714 12.000000 2.023639
18.333333 37.238095 0.000000 -0.002352
18.333333 37.238095 2.000000 -0.133270
18.333333 37.238095 4.000000 -0.538434
18.333333 37.238095 6.000000 0.058931
18.333333 37.238095 8.000000 0.604335
18.333333 37.238095 10.000000 1.001784
18.333333 37.238095 12.000000 1.249333
18.333333 40.190476 0.000000 -0.001494
18.333333 40.190476 2.000000 -0.003792
18.333333 40.190476 4.000000 -0.714383
18.333333 40.190476 6.000000 -0.172555
18.333333 40.190476 8.000000 0.241625
18.333333 40.190476 10.000000 0.558374
18.333333 40.190476 12.000000 0.782397
18.333333 43.142857 0.000000 -0.001600
18.333333 43.142857 2.000000 0.045660
18.333333 43.142857 4.000000 -0.689989
18.333333 43.142857 6.000000 -0.240382
18.333333 43.142857 8.000000 0.089128
18.333333 43.142857 10.000000 0.333528
18.333333 43.142857 12.000000 0.514220
18.333333 46.095238 0.000000 -0.005993
18.333333 46.095238 2.000000 -0.167220
18.333333 46.095238 4.000000 -0.227835
18.333333 46.095238 6.000000 -0.085844
18.333333 46.095238 8.000000 0.083997
18.333333 46.095238 10.000000 0.239893
18.333333 46.095238 12.000000 0.368574
18.333333 49.047619 0.000000 -0.001072
18.333333 49.047619 2.000000 -0.042519
18.333333 49.047619 4.000000 -0.034204
18.333333 49.047619 6.000000 0.024503
18.333333 49.047619 8.000000 0.110482
18.333333 49.047619 10.000000 0.203354
18.333333 49.047619 12.000000 0.288926
18.333333 52.000000 0.000000 0.000222
18.333333 52.000000 2.000000 0.008196
18.333333 52.000000 4.000000 0.029973
18.333333 52.000000 6.000000 0.069555
18.333333 52.000000 8.000000 0.122784
18.333333 52.000000 10.000000 0.182357
18.333333 52.000000 12.000000 0.240432
21.166667 -10.000000 0.000000 0.000549
21.166667 -10.000000 2.000000 0.023896
21.166667 -10.000000 4.000000 0.051487
21.166667 -10.000000 6.000000 0.084752
21.166667 -10.000000 8.000000 0.123362
21.166667 -10.000000 10.000000 0.165264
21.166667 -10.000000 12.000000 0.206813
21.166667 -7.047619 0.000000 0.000300
21.166667 -7.047619 2.000000 0.017545
21.166667 -7.047619 4.000000 0.043122
21.166667 -7.047619 6.000000 0.081379
21.166667 -7.047619 8.000000 0.131694
21.166667 -7.047619 10.000000 0.189009
21.166667 -7.047619 12.000000 0.246031
21.166667 -4.095238 0.000000 -0.000607
21.166667 -4.095238 2.000000 0.013833
21.166667 -4.095238 4.000000 0.030686
21.166667 -4.095238 6.000000 0.066368
21.166667 -4.095238 8.000000 0.134788
21.166667 -4.095238 10.000000 0.219312
21.166667 -4.095238 12.000000 0.302190
21.166667 -1.142857 0.000000 -0.007472
21.166667 -1.142857 2.000000 -0.245860
21.166667 -1.142857 4.000000 0.039563
21.166667 -1.142857 6.000000 0.025448
21.166667 -1.142857 8.000000 0.129367
21.166667 -1.142857 10.000000 0.266373
21.166667 -1.142857 12.000000 0.391620
21.166667 1.809524 0.000000 -0.002960
21.166667 1.809524 2.000000 -0.031179
21.166667 1.809524 4.000000 -0.274770
21.166667 1.809524 6.000000 -0.133370
21.166667 1.809524 8.000000 0.127096
21.166667 1.809524 10.000000 0.365514
21.166667 1.809524 12.000000 0.551539
21.166667 4.761905 0.000000 -0.001818
21.166667 4.761905 2.000000 0.099031
21.166667 4.761905 4.000000 -0.732222
21.166667 4.761905 6.000000 -0.219455
21.166667 4.761905 8.000000 0.246963
21.166667 4.761905 10.000000 0.602842
21.166667 4.761905 12.000000 0.849483
21.166667 7.714286 0.000000 -0.001114
21.166667 7.714286 2.000000 0.105965
21.166667 7.714286 4.000000 -0.727075
21.166667 7.714286 6.000000 -0.016371
21.166667 7.714286 8.000000 0.636672
21.166667 7.714286 10.000000 1.104804
21.166667 7.714286 12.000000 1.385484
21.166667 10.666667 0.000000 -0.001810
21.166667 10.666667 2.000000 0.056858
21.166667 10.666667 4.000000 -0.942782
21.166667 10.666667 6.000000 0.497236
21.166667 10.666667 8.000000 1.527881
21.166667 10.666667 10.000000 2.082298
21.166667 10.666667 12.000000 2.303482
21.166667 13.619048 0.000000 -0.001603
21.166667 13.619048 2.000000 0.104063
21.166667 13.619048 4.000000 0.444918
21.166667 13.619048 6.000000 2.494233
21.166667 13.619048 8.000000 3.586391
21.166667 13.619048 10.000000 3.888353
21.166667 13.619048 12.000000 3.765173
21.166667 16.571429 0.000000 0.006803
21.166667 16.571429 2.000000 0.407452
21.166667 16.571429 4.000000 3.798678
21.166667 16.571429 6.000000 7.368988
21.166667 16.571429 8.000000 7.633708
21.166667 16.571429 10.000000 6.787274
21.166667 16.571429 12.000000 5.770252
21.166667 19.523810 0.000000 0.040638
21.166667 19.523810 2.000000 -0.120472
21.166667 19.523810 4.000000 25.436185
21.166667 19.523810 6.000000 19.240531
21.166667 19.523810 8.000000 13.892373
21.166667 19.523810 10.000000 10.249114
21.166667 19.523810 12.000000 7.803290
21.166667 22.476190 0.000000 0.072702
21.166667 22.476190 2.000000 -0.713611
21.166667 22.476190 4.000000 46.205163
21.166667 22.476190 6.000000 27.947685
21.166667 22.476190 8.000000 17.579187
21.166667 22.476190 10.000000 11.997967
21.166667 22.476190 12.000000 8.730605
21.166667 25.428571 0.000000 0.036865
21.166667 25.428571 2.000000 -0.482673
21.166667 25.428571 4.000000 26.702458
21.166667 25.428571 6.000000 19.658675
21.166667 25.428571 8.000000 14.063970
21.166667 25.428571 10.000000 10.331463
21.166667 25.428571 12.000000 7.848329
21.166667 28.380952 0.000000 0.004597
21.166667 28.380952 2.000000 0.225332
21.166667 28.380952 4.000000 4.134031
21.166667 28.380952 6.000000 7.572102
21.166667 28.380952 8.000000 7.761882
21.166667 28.380952 10.000000 6.871266
21.166667 28.380952 12.000000 5.827263
21.166667 31.333333 0.000000 -0.001196
21.166667 31.333333 2.000000 0.157137
21.166667 31.333333 4.000000 -0.097789
21.166667 31.333333 6.000000 2.390451
21.166667 31.333333 8.000000 3.617257
21.166667 31.333333 10.000000 3.942790
21.166667 31.333333 12.000000 3.815074
21.166667 34.285714 0.000000 -0.002510
21.166667 34.285714 2.000000 -0.052117
21.166667 34.285714 4.000000 -0.844700
21.166667 34.285714 6.000000 0.611155
21.166667 34.285714 8.000000 1.605355
21.166667 34.285714 10.000000 2.140688
21.166667 34.285714 12.000000 2.350340
21.166667 37.238095 0.000000 -0.002965
21.166667 37.238095 2.000000 -0.153303
21.166667 37.238095 4.000000 -0.395855
21.166667 37.238095 6.000000 0.127881
21.166667 37.238095 8.000000 0.716695
21.166667 37.238095 10.000000 1.158320
21.166667 37.238095 12.000000 1.426507
21.166667 40.190476 0.000000 -0.001898
21.166667 40.190476 2.000000 -0.027659
21.166667 40.190476 4.000000 -0.362244
21.166667 40.190476 6.000000 -0.085373
21.166667 40.190476 8.000000 0.301193
21.166667 40.190476 10.000000 0.638055
21.166667 40.190476 12.000000 0.879370
21.166667 43.142857 0.000000 -0.000734
21.166667 43.142857 2.000000 0.141988
21.166667 43.142857 4.000000 -0.858233
21.166667 43.142857 6.000000 -0.283223
21.166667 43.142857 8.000000 0.098614
21.166667 43.142857 10.000000 0.371013
21.166667 43.142857 12.000000 0.567887
21.166667 46.095238 0.000000 -0.007851
21.166667 46.095238 2.000000 -0.275906
21.166667 46.095238 4.000000 -0.317490
21.166667 46.095238 6.000000 -0.122900
21.166667 46.095238 8.000000 0.082386
21.166667 46.095238 10.000000 0.259014
21.166667 46.095238 12.000000 0.399782
21.166667 49.047619 0.000000 -0.001306
21.166667 49.047619 2.000000 -0.060260
21.166667 49.047619 4.000000 -0.052967
21.166667 49.047619 6.000000 0.015819
21.166667 49.047619 8.000000 0.113742
21.166667 49.047619 10.000000 0.216385
21.166667 49.047619 12.000000 0.308898
21.166667 52.000000 0.000000 0.000217
21.166667 52.000000 2.000000 0.006013
21.166667 52.000000 4.000000 0.028175
21.166667 52.000000 6.000000 0.070859
21.166667 52.000000 8.000000 0.128524
21.166667 52.000000 10.000000 0.192556
21.166667 52.000000 12.000000 0.254365
24.000000 -10.000000 0.000000 0.000562
24.000000 -10.000000 2.000000 0.023974
24.000000 -10.000000 4.000000 0.052305
24.000000 -10.000000 6.000000 0.086989
24.000000 -10.000000 8.000000 0.127310
24.000000 -10.000000 10.000000 0.170872
24.000000 -10.000000 12.000000 0.213828
24.000000 -7.047619 0.000000 0.000252
24.000000 -7.047619 2.000000 0.011208
24.000000 -7.047619 4.000000 0.036878
24.000000 -7.047619 6.000000 0.079602
24.000000 -7.047619 8.000000 0.134787
24.000000 -7.047619 10.000000 0.195947
24.000000 -7.047619 12.000000 0.255699
24.000000 -4.095238 0.000000 -0.001140
24.000000 -4.095238 2.000000 -0.047847
24.000000 -4.095238 4.000000 -0.028345
24.000000 -4.095238 6.000000 0.041362
24.000000 -4.095238 8.000000 0.131596
24.000000 -4.095238 10.000000 0.227276
24.000000 -4.095238 12.000000 0.316006
24.000000 -1.142857 0.000000 -0.004157
24.000000 -1.142857 2.000000 -0.053466
24.000000 -1.142857 4.000000 -0.252980
24.000000 -1.142857 6.000000 -0.071840
24.000000 -1.142857 8.000000 0.112602
24.000000 -1.142857 10.000000 0.276983
24.000000 -1.142857 12.000000 0.413172
24.000000 1.809524 0.000000 -0.002624
24.000000 1.809524 2.000000 0.016238
24.000000 1.809524 4.000000 -0.844553
24.000000 1.809524 6.000000 -0.270345
24.000000 1.809524 8.000000 0.113605
24.000000 1.809524 10.000000 0.389033
24.000000 1.809524 12.000000 0.589277
24.000000 4.761905 0.000000 -0.000389
24.000000 4.761905 2.000000 0.157985
24.000000 4.761905 4.000000 -0.887422
24.000000 4.761905 6.000000 -0.258945
24.000000 4.761905 8.000000 0.271714
24.000000 4.761905 10.000000 0.658006
24.000000 4.761905 12.000000 0.918709
24.000000 7.714286 0.000000 -0.001853
24.000000 7.714286 2.000000 0.086521
24.000000 7.714286 4.000000 -0.969202
24.000000 7.714286 6.000000 -0.043269
24.000000 7.714286 8.000000 0.705619
24.000000 7.714286 10.000000 1.216152
24.000000 7.714286 12.000000 1.511887
24.000000 10.666667 0.000000 -0.000107
24.000000 10.666667 2.000000 0.261699
24.000000 10.666667 4.000000 -1.581872
24.000000 10.666667 6.000000 0.450251
24.000000 10.666667 8.000000 1.688928
24.000000 10.666667 10.000000 2.307140
24.000000 10.666667 12.000000 2.534655
24.000000 13.619048 0.000000 -0.002578
24.000000 13.619048 2.000000 0.166976
24.000000 13.619048 4.000000 0.365073
24.000000 13.619048 6.000000 2.812515
24.000000 13.619048 8.000000 4.044827
24.000000 13.619048 10.000000 4.353360
24.000000 13.619048 12.000000 4.179389
24.000000 16.571429 0.000000 0.011885
24.000000 16.571429 2.000000 0.525656
24.000000 16.571429 4.000000 4.410768
24.000000 16.571429 6.000000 8.453663
24.000000 16.571429 8.000000 8.685672
24.000000 16.571429 10.000000 7.657444
24.000000 16.571429 12.000000 6.450236
24.000000 19.523810 0.000000 0.055894
24.000000 19.523810 2.000000 -0.102035
24.000000 19.523810 4.000000 28.372052
24.000000 19.523810 6.000000 21.783919
24.000000 19.523810 8.000000 15.785917
24.000000 19.523810 10.000000 11.595857
24.000000 19.523810 12.000000 8.757101
24.000000 22.476190 0.000000 0.091582
24.000000 22.476190 2.000000 -0.918669
24.000000 22.476190 4.000000 50.701193
24.000000 22.476190 6.000000 31.420903
24.000000 22.476190 8.000000 19.935372
24.000000 22.476190 10.000000 13.578202
24.000000 22.476190 12.000000 9.808193
24.000000 25.428571 0.000000 0.052235
24.000000 25.428571 2.000000 -0.496730
24.000000 25.428571 4.000000 29.600978
24.000000 25.428571 6.000000 22.182121
24.000000 25.428571 8.000000 15.955418
24.000000 25.428571 10.000000 11.680222
24.000000 25.428571 12.000000 8.804147
24.000000 28.380952 0.000000 0.010930
24.000000 28.380952 2.000000 0.397530
24.000000 28.380952 4.000000 4.561484
24.000000 28.380952 6.000000 8.570906
24.000000 28.380952 8.000000 8.792160
24.000000 28.380952 10.000000 7.738138
24.000000 28.380952 12.000000 6.507880
24.000000 31.333333 0.000000 -0.001777
24.000000 31.333333 2.000000 0.257991
24.000000 31.333333 4.000000 -0.162412
24.000000 31.333333 6.000000 2.684057
24.000000 31.333333 8.000000 4.063289
24.000000 31.333333 10.000000 4.402905
24.000000 31.333333 12.000000 4.227725
24.000000 34.285714 0.000000 -0.004427
24.000000 34.285714 2.000000 -0.015281
24.000000 34.285714 4.000000 -0.930977
24.000000 34.285714 6.000000 0.672285
24.000000 34.285714 8.000000 1.773010
24.000000 34.285714 10.000000 2.360022
24.000000 34.285714 12.000000 2.577824
24.000000 37.238095 0.000000 -0.002225
24.000000 37.238095 2.000000 0.024292
24.000000 37.238095 4.000000 -0.788299
24.000000 37.238095 6.000000 0.026684
24.000000 37.238095 8.000000 0.753139
24.000000 37.238095 10.000000 1.256071
24.000000 37.238095 12.000000 1.547635
24.000000 40.190476 0.000000 -0.003435
24.000000 40.190476 2.000000 -0.031310
24.000000 40.190476 4.000000 -0.568887
24.000000 40.190476 6.000000 -0.156646
24.000000 40.190476 8.000000 0.313277
24.000000 40.190476 10.000000 0.688872
24.000000 40.190476 12.000000 0.947641
24.000000 43.142857 0.000000 -0.003876
24.000000 43.142857 2.000000 0.030754
24.000000 43.142857 4.000000 -0.791949
24.000000 43.142857 6.000000 -0.252361
24.000000 43.142857 8.000000 0.127923
24.000000 43.142857 10.000000 0.407871
24.000000 43.142857 12.000000 0.611162
24.000000 46.095238 0.000000 -0.006617
24.000000 46.095238 2.000000 -0.248366
24.000000 46.095238 4.000000 -0.271328
24.000000 46.095238 6.000000 -0.094117
24.000000 46.095238 8.000000 0.106924
24.000000 46.095238 10.000000 0.285152
24.000000 46.095238 12.000000 0.428411
24.000000 49.047619 0.000000 -0.001066
24.000000 49.047619 2.000000 -0.051080
24.000000 49.047619 4.000000 -0.041642
24.000000 49.047619 6.000000 0.028029
24.000000 49.047619 8.000000 0.128083
24.000000 49.047619 10.000000 0.233136
24.000000 49.047619 12.000000 0.327622
24.000000 52.000000 0.000000 0.000285
24.000000 52.000000 2.000000 0.008067
24.000000 52.000000 4.000000 0.032318
24.000000 52.000000 6.000000 0.077317
24.000000 52.000000 8.000000 0.137327
24.000000 52.000000 10.000000 0.203405
24.000000 52.000000 12.000000 0.266783
26.833333 -10.000000 0.000000 0.000565
26.833333 -10.000000 2.000000 0.023552
26.833333 -10.000000 4.000000 0.052019
26.833333 -10.000000 6.000000 0.087439
26.833333 -10.000000 8.000000 0.128774
26.833333 -10.000000 10.000000 0.173317
26.833333 -10.000000 12.000000 0.217060
26.833333 -7.047619 0.000000 0.000227
